,Country,POL,Year,Value
837,Australia,NOX,1994,0.0
838,Australia,NOX,1995,0.0
839,Australia,NOX,1996,0.0
840,Australia,NOX,1997,0.0
841,Australia,NOX,1998,0.0
842,Australia,NOX,1999,0.0
843,Australia,NOX,2000,0.0
844,Australia,NOX,2001,0.0
845,Australia,NOX,2002,0.0
846,Australia,NOX,2003,0.0
847,Australia,NOX,2004,0.0
848,Australia,NOX,2005,0.0
849,Australia,NOX,2006,0.0
850,Australia,NOX,2007,0.0
851,Australia,NOX,2008,0.0
852,Australia,NOX,2009,0.0
853,Australia,NOX,2010,0.0
854,Australia,NOX,2011,0.0
855,Australia,NOX,2012,0.0
856,Australia,NOX,2013,0.0
857,Australia,NOX,2014,0.0
858,Australia,NOX,2015,0.0
859,Australia,NOX,2016,0.0
860,Australia,NOX,2017,0.0
861,Australia,NOX,2018,0.0
862,Australia,NOX,1990,100.0
863,Australia,NOX,1991,98.471
864,Australia,NOX,1992,101.299
865,Australia,NOX,1993,103.944
866,Australia,NOX,1994,104.08
867,Australia,NOX,1995,104.48
868,Australia,NOX,1996,107.662
869,Australia,NOX,1997,110.956
870,Australia,NOX,1998,113.243
871,Australia,NOX,1999,115.207
872,Australia,NOX,2000,115.73
873,Australia,NOX,2001,120.926
874,Australia,NOX,2002,125.856
875,Australia,NOX,2003,130.892
876,Australia,NOX,2004,134.186
877,Australia,NOX,2005,135.411
878,Australia,NOX,2006,136.056
879,Australia,NOX,2007,136.616
880,Australia,NOX,2008,139.863
881,Australia,NOX,2009,138.874
882,Australia,NOX,2010,144.431
883,Australia,NOX,2011,141.393
884,Australia,NOX,2012,150.486
885,Australia,NOX,2013,154.706
886,Australia,NOX,2014,155.916
887,Australia,NOX,2015,156.989
888,Australia,NOX,2016,161.035
889,Australia,NOX,2017,165.798
890,Australia,NOX,2018,170.959
891,Australia,NOX,2019,168.435
893,Australia,NOX,1990,94.957
894,Australia,NOX,1991,92.321
895,Australia,NOX,1992,93.915
896,Australia,NOX,1993,95.514
897,Australia,NOX,1994,94.722
898,Australia,NOX,1995,94.033
899,Australia,NOX,1996,95.728
900,Australia,NOX,1997,97.595
901,Australia,NOX,1998,98.618
902,Australia,NOX,1999,99.237
903,Australia,NOX,2000,98.553
904,Australia,NOX,2001,101.665
905,Australia,NOX,2002,104.612
906,Australia,NOX,2003,107.554
907,Australia,NOX,2004,109.088
908,Australia,NOX,2005,108.752
909,Australia,NOX,2006,107.805
910,Australia,NOX,2007,106.291
911,Australia,NOX,2008,106.659
912,Australia,NOX,2009,103.744
913,Australia,NOX,2010,106.23
914,Australia,NOX,2011,102.561
915,Australia,NOX,2012,107.268
916,Australia,NOX,2013,108.393
917,Australia,NOX,2014,107.624
918,Australia,NOX,2015,106.816
919,Australia,NOX,2016,107.871
920,Australia,NOX,2017,109.207
921,Australia,NOX,2018,110.89
922,Australia,NOX,2019,107.602
924,Australia,CO,1990,5728.572
925,Australia,CO,1991,5747.153
926,Australia,CO,1992,5896.438
927,Australia,CO,1993,6120.59
928,Australia,CO,1994,6262.886
929,Australia,CO,1995,6107.786
930,Australia,CO,1996,6281.752
931,Australia,CO,1997,6297.416
932,Australia,CO,1998,5941.04
933,Australia,CO,1999,5803.739
934,Australia,CO,2000,5386.853
935,Australia,CO,2001,5122.086
936,Australia,CO,2002,4986.231
937,Australia,CO,2003,4499.31
938,Australia,CO,2004,4593.223
939,Australia,CO,2005,3973.063
940,Australia,CO,2006,3943.662
941,Australia,CO,2007,3381.214
942,Australia,CO,2008,3226.089
943,Australia,CO,2009,3156.706
944,Australia,CO,2010,2993.122
945,Australia,CO,2011,2940.926
946,Australia,CO,2012,2906.313
947,Australia,CO,2013,2842.224
948,Australia,CO,2014,2772.519
949,Australia,CO,2015,2721.182
950,Australia,CO,2016,2657.939
951,Australia,CO,2017,2801.087
952,Australia,CO,2018,2568.472
953,Australia,CO,2019,2398.667
955,Australia,CO,1990,3977.685
956,Australia,CO,1991,3982.659
957,Australia,CO,1992,4141.656
958,Australia,CO,1993,4261.61
959,Australia,CO,1994,4346.855
960,Australia,CO,1995,4453.256
961,Australia,CO,1996,4473.433
962,Australia,CO,1997,4397.479
963,Australia,CO,1998,4154.208
964,Australia,CO,1999,4011.172
965,Australia,CO,2000,3705.567
966,Australia,CO,2001,3457.513
967,Australia,CO,2002,3434.215
968,Australia,CO,2003,3195.281
969,Australia,CO,2004,3017.187
970,Australia,CO,2005,2578.938
971,Australia,CO,2006,2473.394
972,Australia,CO,2007,2175.023
973,Australia,CO,2008,1975.825
974,Australia,CO,2009,1880.891
975,Australia,CO,2010,1759.654
976,Australia,CO,2011,1613.141
977,Australia,CO,2012,1521.847
978,Australia,CO,2013,1439.891
979,Australia,CO,2014,1394.326
980,Australia,CO,2015,1364.604
981,Australia,CO,2016,1319.298
982,Australia,CO,2017,1271.439
983,Australia,CO,2018,1196.533
984,Australia,CO,2019,1102.118
986,Australia,CO,1990,3702.272
987,Australia,CO,1991,3709.874
988,Australia,CO,1992,3865.447
989,Australia,CO,1993,3979.942
990,Australia,CO,1994,4059.237
991,Australia,CO,1995,4156.396
992,Australia,CO,1996,4173.755
993,Australia,CO,1997,4095.086
994,Australia,CO,1998,3850.238
995,Australia,CO,1999,3699.088
996,Australia,CO,2000,3381.295
997,Australia,CO,2001,3105.417
998,Australia,CO,2002,3075.142
999,Australia,CO,2003,2828.269
1000,Australia,CO,2004,2636.328
1001,Australia,CO,2005,2184.835
1002,Australia,CO,2006,2097.973
1003,Australia,CO,2007,1797.378
1004,Australia,CO,2008,1592.128
1005,Australia,CO,2009,1494.781
1006,Australia,CO,2010,1360.626
1007,Australia,CO,2011,1203.149
1008,Australia,CO,2012,1101.893
1009,Australia,CO,2013,1007.118
1010,Australia,CO,2014,971.035
1011,Australia,CO,2015,926.232
1012,Australia,CO,2016,866.913
1013,Australia,CO,2017,800.886
1014,Australia,CO,2018,728.25
1015,Australia,CO,2019,681.851
1017,Australia,CO,1990,275.413
1018,Australia,CO,1991,272.784
1019,Australia,CO,1992,276.209
1020,Australia,CO,1993,281.668
1021,Australia,CO,1994,287.618
1022,Australia,CO,1995,296.861
1023,Australia,CO,1996,299.678
1024,Australia,CO,1997,302.392
1025,Australia,CO,1998,303.97
1026,Australia,CO,1999,312.084
1027,Australia,CO,2000,324.272
1028,Australia,CO,2001,352.097
1029,Australia,CO,2002,359.073
1030,Australia,CO,2003,367.011
1031,Australia,CO,2004,380.858
1032,Australia,CO,2005,394.103
1033,Australia,CO,2006,375.421
1034,Australia,CO,2007,377.645
1035,Australia,CO,2008,383.697
1036,Australia,CO,2009,386.111
1037,Australia,CO,2010,399.028
1038,Australia,CO,2011,409.992
1039,Australia,CO,2012,419.954
1040,Australia,CO,2013,432.772
1041,Australia,CO,2014,423.291
1042,Australia,CO,2015,438.372
1043,Australia,CO,2016,452.385
1044,Australia,CO,2017,470.553
1045,Australia,CO,2018,468.283
1046,Australia,CO,2019,420.267
1048,Australia,CO,1990,1750.887
1049,Australia,CO,1991,1764.494
1050,Australia,CO,1992,1754.783
1051,Australia,CO,1993,1858.979
1052,Australia,CO,1994,1916.031
1053,Australia,CO,1995,1654.53
1054,Australia,CO,1996,1808.32
1055,Australia,CO,1997,1899.938
1056,Australia,CO,1998,1786.832
1057,Australia,CO,1999,1792.567
1058,Australia,CO,2000,1681.285
1059,Australia,CO,2001,1664.573
1060,Australia,CO,2002,1552.017
1061,Australia,CO,2003,1304.029
1062,Australia,CO,2004,1576.037
1063,Australia,CO,2005,1394.126
1064,Australia,CO,2006,1470.268
1065,Australia,CO,2007,1206.192
1066,Australia,CO,2008,1250.263
1067,Australia,CO,2009,1275.814
1068,Australia,CO,2010,1233.468
1069,Australia,CO,2011,1327.785
1070,Australia,CO,2012,1384.466
1071,Australia,CO,2013,1402.333
1072,Australia,CO,2014,1378.193
1073,Australia,CO,2015,1356.578
1074,Australia,CO,2016,1338.642
1075,Australia,CO,2017,1529.648
1076,Australia,CO,2018,1371.939
1077,Australia,CO,2019,1296.55
1079,Australia,CO,1990,46.597
1080,Australia,CO,1991,46.504
1081,Australia,CO,1992,43.058
1082,Australia,CO,1993,45.628
1083,Australia,CO,1994,47.632
1084,Australia,CO,1995,53.53
1085,Australia,CO,1996,50.003
1086,Australia,CO,1997,52.547
1087,Australia,CO,1998,60.951
1088,Australia,CO,1999,62.484
1089,Australia,CO,2000,67.648
1090,Australia,CO,2001,66.477
1091,Australia,CO,2002,72.754
1092,Australia,CO,2003,68.788
1093,Australia,CO,2004,77.134
1094,Australia,CO,2005,85.404
1095,Australia,CO,2006,87.725
1096,Australia,CO,2007,92.193
1097,Australia,CO,2008,95.401
1098,Australia,CO,2009,106.991
1099,Australia,CO,2010,95.917
1100,Australia,CO,2011,82.91
1101,Australia,CO,2012,91.471
1102,Australia,CO,2013,87.178
1103,Australia,CO,2014,100.884
1104,Australia,CO,2015,119.486
1105,Australia,CO,2016,132.554
1106,Australia,CO,2017,128.475
1107,Australia,CO,2018,100.06
1108,Australia,CO,2019,133.282
1110,Australia,CO,1990,1214.45
1111,Australia,CO,1991,1236.65
1112,Australia,CO,1992,1264.03
1113,Australia,CO,1993,1280.276
1114,Australia,CO,1994,1264.779
1115,Australia,CO,1995,1238.832
1116,Australia,CO,1996,1219.408
1117,Australia,CO,1997,1201.637
1118,Australia,CO,1998,1149.49
1119,Australia,CO,1999,1101.967
1120,Australia,CO,2000,1053.559
1121,Australia,CO,2001,1029.561
1122,Australia,CO,2002,896.946
1123,Australia,CO,2003,946.955
1124,Australia,CO,2004,934.548
1125,Australia,CO,2005,929.549
1126,Australia,CO,2006,907.849
1127,Australia,CO,2007,887.067
1128,Australia,CO,2008,880.032
1129,Australia,CO,2009,844.025
1130,Australia,CO,2010,836.389
1131,Australia,CO,2011,832.528
1132,Australia,CO,2012,876.796
1133,Australia,CO,2013,917.814
1134,Australia,CO,2014,906.56
1135,Australia,CO,2015,876.334
1136,Australia,CO,2016,870.603
1137,Australia,CO,2017,875.376
1138,Australia,CO,2018,895.236
1139,Australia,CO,2019,905.547
1141,Australia,CO,1990,186.93
1142,Australia,CO,1991,182.575
1143,Australia,CO,1992,180.818
1144,Australia,CO,1993,188.853
1145,Australia,CO,1994,192.73
1146,Australia,CO,1995,194.488
1147,Australia,CO,1996,198.159
1148,Australia,CO,1997,198.54
1149,Australia,CO,1998,199.77
1150,Australia,CO,1999,202.348
1151,Australia,CO,2000,200.705
1152,Australia,CO,2001,192.755
1153,Australia,CO,2002,203.296
1154,Australia,CO,2003,227.666
1155,Australia,CO,2004,236.89
1156,Australia,CO,2005,256.683
1157,Australia,CO,2006,253.372
1158,Australia,CO,2007,252.589
1159,Australia,CO,2008,266.817
1160,Australia,CO,2009,259.63
1161,Australia,CO,2010,274.996
1162,Australia,CO,2011,295.642
1163,Australia,CO,2012,339.343
1164,Australia,CO,2013,380.377
1165,Australia,CO,2014,380.054
1166,Australia,CO,2015,366.662
1167,Australia,CO,2016,365.266
1168,Australia,CO,2017,375.447
1169,Australia,CO,2018,400.36
1170,Australia,CO,2019,416.766
1172,Australia,CO,1990,1027.521
1173,Australia,CO,1991,1054.075
1174,Australia,CO,1992,1083.213
1175,Australia,CO,1993,1091.423
1176,Australia,CO,1994,1072.049
1177,Australia,CO,1995,1044.344
1178,Australia,CO,1996,1021.249
1179,Australia,CO,1997,1003.097
1180,Australia,CO,1998,949.72
1181,Australia,CO,1999,899.619
1182,Australia,CO,2000,852.854
1183,Australia,CO,2001,836.806
1184,Australia,CO,2002,693.65
1185,Australia,CO,2003,719.29
1186,Australia,CO,2004,697.658
1187,Australia,CO,2005,672.867
1188,Australia,CO,2006,654.477
1189,Australia,CO,2007,634.478
1190,Australia,CO,2008,613.216
1191,Australia,CO,2009,584.395
1192,Australia,CO,2010,561.393
1193,Australia,CO,2011,536.887
1194,Australia,CO,2012,537.453
1195,Australia,CO,2013,537.437
1196,Australia,CO,2014,526.507
1197,Australia,CO,2015,509.673
1198,Australia,CO,2016,505.338
1199,Australia,CO,2017,499.929
1200,Australia,CO,2018,494.876
1201,Australia,CO,2019,488.781
1203,Australia,CO,1990,10.242
1204,Australia,CO,1991,9.914
1205,Australia,CO,1992,10.489
1206,Australia,CO,1993,10.278
1207,Australia,CO,1994,11.422
1208,Australia,CO,1995,9.449
1209,Australia,CO,1996,11.642
1210,Australia,CO,1997,11.646
1211,Australia,CO,1998,11.157
1212,Australia,CO,1999,11.715
1213,Australia,CO,2000,9.068
1214,Australia,CO,2001,10.632
1215,Australia,CO,2002,10.355
1216,Australia,CO,2003,12.087
1217,Australia,CO,2004,12.641
1218,Australia,CO,2005,10.042
1219,Australia,CO,2006,10.315
1220,Australia,CO,2007,10.825
1221,Australia,CO,2008,10.648
1222,Australia,CO,2009,8.545
1223,Australia,CO,2010,24.051
1224,Australia,CO,2011,11.301
1225,Australia,CO,2012,8.791
1226,Australia,CO,2013,16.057
1227,Australia,CO,2014,15.078
1228,Australia,CO,2015,15.715
1229,Australia,CO,2016,16.176
1230,Australia,CO,2017,17.385
1231,Australia,CO,2018,17.573
1232,Australia,CO,2019,17.286
1234,Australia,CO,1990,24.146
1235,Australia,CO,1991,22.336
1236,Australia,CO,1992,22.695
1237,Australia,CO,1993,21.501
1238,Australia,CO,1994,19.608
1239,Australia,CO,1995,20.534
1240,Australia,CO,1996,19.354
1241,Australia,CO,1997,16.962
1242,Australia,CO,1998,9.159
1243,Australia,CO,1999,16.026
1244,Australia,CO,2000,18.577
1245,Australia,CO,2001,19.592
1246,Australia,CO,2002,17.358
1247,Australia,CO,2003,14.877
1248,Australia,CO,2004,14.909
1249,Australia,CO,2005,14.097
1250,Australia,CO,2006,14.56
1251,Australia,CO,2007,16.376
1252,Australia,CO,2008,16.602
1253,Australia,CO,2009,9.409
1254,Australia,CO,2010,10.098
1255,Australia,CO,2011,8.254
1256,Australia,CO,2012,10.779
1257,Australia,CO,2013,10.557
1258,Australia,CO,2014,10.462
1259,Australia,CO,2015,15.05
1260,Australia,CO,2016,18.942
1261,Australia,CO,2017,24.775
1262,Australia,CO,2018,22.97
1263,Australia,CO,2019,27.57
1265,Australia,CO,1990,455.451
1266,Australia,CO,1991,449.09
1267,Australia,CO,1992,414.51
1268,Australia,CO,1993,501.296
1269,Australia,CO,1994,572.59
1270,Australia,CO,1995,332.185
1271,Australia,CO,1996,507.913
1272,Australia,CO,1997,617.145
1273,Australia,CO,1998,556.074
1274,Australia,CO,1999,600.374
1275,Australia,CO,2000,532.434
1276,Australia,CO,2001,538.311
1277,Australia,CO,2002,554.604
1278,Australia,CO,2003,261.322
1279,Australia,CO,2004,536.804
1280,Australia,CO,2005,355.032
1281,Australia,CO,2006,449.82
1282,Australia,CO,2007,199.731
1283,Australia,CO,2008,247.58
1284,Australia,CO,2009,306.845
1285,Australia,CO,2010,267.013
1286,Australia,CO,2011,392.793
1287,Australia,CO,2012,396.628
1288,Australia,CO,2013,370.726
1289,Australia,CO,2014,345.208
1290,Australia,CO,2015,329.993
1291,Australia,CO,2016,300.366
1292,Australia,CO,2017,483.637
1293,Australia,CO,2018,336.101
1294,Australia,CO,2019,212.865
1296,Australia,CO,1990,0.0
1297,Australia,CO,1991,0.0
1298,Australia,CO,1992,0.0
1299,Australia,CO,1993,0.0
1300,Australia,CO,1994,0.0
1301,Australia,CO,1995,0.0
1302,Australia,CO,1996,0.0
1303,Australia,CO,1997,0.0
1304,Australia,CO,1998,0.0
1305,Australia,CO,1999,0.0
1306,Australia,CO,2000,0.0
1307,Australia,CO,2001,0.0
1308,Australia,CO,2002,0.0
1309,Australia,CO,2003,0.0
1310,Australia,CO,2004,0.0
1311,Australia,CO,2005,0.0
1312,Australia,CO,2006,0.0
1313,Australia,CO,2007,0.0
1314,Australia,CO,2008,0.0
1315,Australia,CO,2009,0.0
1316,Australia,CO,2010,0.0
1317,Australia,CO,2011,0.0
1318,Australia,CO,2012,0.0
1319,Australia,CO,2013,0.0
1320,Australia,CO,2014,0.0
1321,Australia,CO,2015,0.0
1322,Australia,CO,2016,0.0
1323,Australia,CO,2017,0.0
1324,Australia,CO,2018,0.0
1325,Australia,CO,1990,100.0
1326,Australia,CO,1991,100.324
1327,Australia,CO,1992,102.93
1328,Australia,CO,1993,106.843
1329,Australia,CO,1994,109.327
1330,Australia,CO,1995,106.62
1331,Australia,CO,1996,109.657
1332,Australia,CO,1997,109.93
1333,Australia,CO,1998,103.709
1334,Australia,CO,1999,101.312
1335,Australia,CO,2000,94.035
1336,Australia,CO,2001,89.413
1337,Australia,CO,2002,87.041
1338,Australia,CO,2003,78.542
1339,Australia,CO,2004,80.181
1340,Australia,CO,2005,69.355
1341,Australia,CO,2006,68.842
1342,Australia,CO,2007,59.024
1343,Australia,CO,2008,56.316
1344,Australia,CO,2009,55.105
1345,Australia,CO,2010,52.249
1346,Australia,CO,2011,51.338
1347,Australia,CO,2012,50.734
1348,Australia,CO,2013,49.615
1349,Australia,CO,2014,48.398
1350,Australia,CO,2015,47.502
1351,Australia,CO,2016,46.398
1352,Australia,CO,2017,48.897
1353,Australia,CO,2018,44.836
1354,Australia,CO,2019,41.872
1356,Australia,CO,1990,335.689
1357,Australia,CO,1991,332.512
1358,Australia,CO,1992,337.351
1359,Australia,CO,1993,347.074
1360,Australia,CO,1994,351.739
1361,Australia,CO,1995,339.229
1362,Australia,CO,1996,344.682
1363,Australia,CO,1997,341.823
1364,Australia,CO,1998,319.281
1365,Australia,CO,1999,308.508
1366,Australia,CO,2000,283.089
1367,Australia,CO,2001,265.741
1368,Australia,CO,2002,255.767
1369,Australia,CO,2003,228.151
1370,Australia,CO,2004,230.436
1371,Australia,CO,2005,196.912
1372,Australia,CO,2006,192.835
1373,Australia,CO,2007,162.343
1374,Australia,CO,2008,151.822
1375,Australia,CO,2009,145.526
1376,Australia,CO,2010,135.855
1377,Australia,CO,2011,131.644
1378,Australia,CO,2012,127.843
1379,Australia,CO,2013,122.89
1380,Australia,CO,2014,118.102
1381,Australia,CO,2015,114.259
1382,Australia,CO,2016,109.873
1383,Australia,CO,2017,113.857
1384,Australia,CO,2018,102.81
1385,Australia,CO,2019,94.563
1387,Australia,NMVOC,1990,1514.639
1388,Australia,NMVOC,1991,1506.22
1389,Australia,NMVOC,1992,1510.862
1390,Australia,NMVOC,1993,1528.016
1391,Australia,NMVOC,1994,1539.812
1392,Australia,NMVOC,1995,1522.776
1393,Australia,NMVOC,1996,1492.444
1394,Australia,NMVOC,1997,1490.448
1395,Australia,NMVOC,1998,1479.754
1396,Australia,NMVOC,1999,1447.612
1397,Australia,NMVOC,2000,1415.563
1398,Australia,NMVOC,2001,1405.297
1399,Australia,NMVOC,2002,1420.283
1400,Australia,NMVOC,2003,1248.494
1401,Australia,NMVOC,2004,1256.756
1402,Australia,NMVOC,2005,1234.237
1403,Australia,NMVOC,2006,1241.931
1404,Australia,NMVOC,2007,1202.335
1405,Australia,NMVOC,2008,1198.514
1406,Australia,NMVOC,2009,1210.964
1407,Australia,NMVOC,2010,1195.317
1408,Australia,NMVOC,2011,1206.222
1409,Australia,NMVOC,2012,1214.663
1410,Australia,NMVOC,2013,1227.379
1411,Australia,NMVOC,2014,1254.081
1412,Australia,NMVOC,2015,1282.875
1413,Australia,NMVOC,2016,1257.956
1414,Australia,NMVOC,2017,1302.548
1415,Australia,NMVOC,2018,1262.473
1416,Australia,NMVOC,2019,1175.369
1418,Australia,NMVOC,1990,403.537
1419,Australia,NMVOC,1991,399.717
1420,Australia,NMVOC,1992,405.485
1421,Australia,NMVOC,1993,413.268
1422,Australia,NMVOC,1994,418.726
1423,Australia,NMVOC,1995,428.104
1424,Australia,NMVOC,1996,430.588
1425,Australia,NMVOC,1997,411.956
1426,Australia,NMVOC,1998,407.489
1427,Australia,NMVOC,1999,395.471
1428,Australia,NMVOC,2000,375.821
1429,Australia,NMVOC,2001,368.659
1430,Australia,NMVOC,2002,374.479
1431,Australia,NMVOC,2003,361.445
1432,Australia,NMVOC,2004,357.397
1433,Australia,NMVOC,2005,335.676
1434,Australia,NMVOC,2006,329.439
1435,Australia,NMVOC,2007,311.25
1436,Australia,NMVOC,2008,301.827
1437,Australia,NMVOC,2009,294.984
1438,Australia,NMVOC,2010,296.524
1439,Australia,NMVOC,2011,290.353
1440,Australia,NMVOC,2012,286.266
1441,Australia,NMVOC,2013,284.348
1442,Australia,NMVOC,2014,284.623
1443,Australia,NMVOC,2015,291.936
1444,Australia,NMVOC,2016,295.545
1445,Australia,NMVOC,2017,299.183
1446,Australia,NMVOC,2018,291.208
1447,Australia,NMVOC,2019,273.983
1449,Australia,NMVOC,1990,341.227
1450,Australia,NMVOC,1991,337.923
1451,Australia,NMVOC,1992,342.91
1452,Australia,NMVOC,1993,349.43
1453,Australia,NMVOC,1994,353.583
1454,Australia,NMVOC,1995,360.734
1455,Australia,NMVOC,1996,362.723
1456,Australia,NMVOC,1997,342.913
1457,Australia,NMVOC,1998,338.031
1458,Australia,NMVOC,1999,324.509
1459,Australia,NMVOC,2000,302.495
1460,Australia,NMVOC,2001,286.959
1461,Australia,NMVOC,2002,291.2
1462,Australia,NMVOC,2003,273.746
1463,Australia,NMVOC,2004,267.214
1464,Australia,NMVOC,2005,241.324
1465,Australia,NMVOC,2006,240.12
1466,Australia,NMVOC,2007,222.401
1467,Australia,NMVOC,2008,213.268
1468,Australia,NMVOC,2009,205.177
1469,Australia,NMVOC,2010,204.26
1470,Australia,NMVOC,2011,196.67
1471,Australia,NMVOC,2012,191.111
1472,Australia,NMVOC,2013,187.449
1473,Australia,NMVOC,2014,189.425
1474,Australia,NMVOC,2015,192.105
1475,Australia,NMVOC,2016,191.751
1476,Australia,NMVOC,2017,190.023
1477,Australia,NMVOC,2018,181.776
1478,Australia,NMVOC,2019,178.159
1480,Australia,NMVOC,1990,62.31
1481,Australia,NMVOC,1991,61.793
1482,Australia,NMVOC,1992,62.575
1483,Australia,NMVOC,1993,63.838
1484,Australia,NMVOC,1994,65.143
1485,Australia,NMVOC,1995,67.37
1486,Australia,NMVOC,1996,67.865
1487,Australia,NMVOC,1997,69.043
1488,Australia,NMVOC,1998,69.458
1489,Australia,NMVOC,1999,70.962
1490,Australia,NMVOC,2000,73.326
1491,Australia,NMVOC,2001,81.699
1492,Australia,NMVOC,2002,83.278
1493,Australia,NMVOC,2003,87.699
1494,Australia,NMVOC,2004,90.183
1495,Australia,NMVOC,2005,94.352
1496,Australia,NMVOC,2006,89.319
1497,Australia,NMVOC,2007,88.848
1498,Australia,NMVOC,2008,88.559
1499,Australia,NMVOC,2009,89.808
1500,Australia,NMVOC,2010,92.264
1501,Australia,NMVOC,2011,93.683
1502,Australia,NMVOC,2012,95.156
1503,Australia,NMVOC,2013,96.899
1504,Australia,NMVOC,2014,95.198
1505,Australia,NMVOC,2015,99.831
1506,Australia,NMVOC,2016,103.794
1507,Australia,NMVOC,2017,109.16
1508,Australia,NMVOC,2018,109.432
1509,Australia,NMVOC,2019,95.824
1511,Australia,NMVOC,1990,1111.102
1512,Australia,NMVOC,1991,1106.504
1513,Australia,NMVOC,1992,1105.376
1514,Australia,NMVOC,1993,1114.748
1515,Australia,NMVOC,1994,1121.087
1516,Australia,NMVOC,1995,1094.672
1517,Australia,NMVOC,1996,1061.856
1518,Australia,NMVOC,1997,1078.492
